Status,Score,Match_type,Match_addr,City,Region,Country,LangCode,Addr_type,Distance,lon,lat,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ARC_City,ARC_State,ORGANIZATI,CITY_1,STATE,COUNTRY_1,AWARDS,FUNDING
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,NANOBIO CORPORATION,ANN ARBOR,MI,UNITED STATES,1,2381521
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,"NYMIRUM, INC.",ANN ARBOR,MI,UNITED STATES,1,728566
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,SAINT JOSEPH MERCY HEALTH SYSTEM,ANN ARBOR,MI,UNITED STATES,2,2106479
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,SARC,ANN ARBOR,MI,UNITED STATES,2,2209691
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,"SECRETORY IGA, INC.",ANN ARBOR,MI,UNITED STATES,1,222421
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,"SONETICS ULTRASOUND, INC.",ANN ARBOR,MI,UNITED STATES,1,429962
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,"TSRL, INC.",ANN ARBOR,MI,UNITED STATES,1,990162
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,UNITED STATES,1106,486690808
M,100,A,"Ann Arbor, Michigan",Ann Arbor,Michigan,USA,ENG,Locality,0,-83.748467,42.282103,-83.748467,42.282103,-83.798471,-83.698471,42.2321,42.3321,ANN ARBOR,MI,"XORAN TECHNOLOGIES, INC.",ANN ARBOR,MI,UNITED STATES,1,180840
M,100,A,"Dexter, Michigan",Dexter,Michigan,USA,ENG,Locality,0,-83.890249,42.338752,-83.890249,42.338752,-83.940251,-83.840251,42.28875,42.38875,DEXTER,MI,"MC3, INC.",DEXTER,MI,UNITED STATES,3,1361760
M,100,A,"Knoxville, Tennessee",Knoxville,Tennessee,USA,ENG,Locality,0,-83.920909,35.960493,-83.920909,35.960493,-83.970911,-83.870911,35.91049,36.01049,KNOXVILLE,TN,"490 BIOTECH, INC.",KNOXVILLE,TN,UNITED STATES,1,457746
M,100,A,"Knoxville, Tennessee",Knoxville,Tennessee,USA,ENG,Locality,0,-83.920909,35.960493,-83.920909,35.960493,-83.970911,-83.870911,35.91049,36.01049,KNOXVILLE,TN,UNIVERSITY OF TENNESSEE KNOXVILLE,KNOXVILLE,TN,UNITED STATES,32,9529200
M,100,A,"Louisville, Tennessee",Louisville,Tennessee,USA,ENG,Locality,0,-84.039879,35.822082,-84.039879,35.822082,-84.089881,-83.989881,35.77208,35.87208,LOUISVILLE,TN,"ABT MOLECULAR IMAGING, INC.",LOUISVILLE,TN,UNITED STATES,1,843368
M,100,A,"Albany, Georgia",Albany,Georgia,USA,ENG,Locality,0,-84.156008,31.580761,-84.156008,31.580761,-84.206011,-84.106011,31.53076,31.63076,ALBANY,GA,ALBANY STATE UNIVERSITY,ALBANY,GA,UNITED STATES,2,121177
M,100,A,"Dayton, Ohio",Dayton,Ohio,USA,ENG,Locality,0,-84.194439,39.759111,-84.194439,39.759111,-84.244441,-84.144441,39.70911,39.80911,DAYTON,OH,DAYTON CLINICAL ONCOLOGY PROGRAM,DAYTON,OH,UNITED STATES,1,855000
M,100,A,"Dayton, Ohio",Dayton,Ohio,USA,ENG,Locality,0,-84.194439,39.759111,-84.194439,39.759111,-84.244441,-84.144441,39.70911,39.80911,DAYTON,OH,"SPECTRAL ENERGIES, LLC",DAYTON,OH,UNITED STATES,1,223198
M,100,A,"Dayton, Ohio",Dayton,Ohio,USA,ENG,Locality,0,-84.194439,39.759111,-84.194439,39.759111,-84.244441,-84.144441,39.70911,39.80911,DAYTON,OH,WRIGHT STATE UNIVERSITY,DAYTON,OH,UNITED STATES,18,6037794
M,100,A,"Tucker, Georgia",Tucker,Georgia,USA,ENG,SubAdmin,0,-84.212027,33.854354,-84.212027,33.854354,-84.262031,-84.162031,33.80435,33.90435,TUCKER,GA,EXPRESSION THERAPEUTICS,TUCKER,GA,UNITED STATES,1,224223
T,100,A,"Oak Ridge, Tennessee",Oak Ridge,Tennessee,USA,ENG,Locality,0,-84.256541,36.014533,-84.256541,36.014533,-84.306541,-84.206541,35.96453,36.06453,OAK RIDGE,TN,"UT-BATTELLE, LLC-OAK RIDGE NATIONAL LAB",OAK RIDGE,TN,UNITED STATES,3,2385541
M,100,A,"Tallahassee, Florida",Tallahassee,Florida,USA,ENG,Locality,0,-84.280649,30.439771,-84.280649,30.439771,-84.330651,-84.230651,30.38977,30.48977,TALLAHASSEE,FL,FLORIDA AGRICULTURAL AND MECHANICAL UNIV,TALLAHASSEE,FL,UNITED STATES,7,5939681
M,100,A,"Tallahassee, Florida",Tallahassee,Florida,USA,ENG,Locality,0,-84.280649,30.439771,-84.280649,30.439771,-84.330651,-84.230651,30.38977,30.48977,TALLAHASSEE,FL,FLORIDA STATE UNIVERSITY,TALLAHASSEE,FL,UNITED STATES,56,18633613
T,100,A,"Decatur, Georgia",Decatur,Georgia,USA,ENG,Locality,0,-84.296589,33.774262,-84.296589,33.774262,-84.346591,-84.246591,33.72426,33.82426,DECATUR,GA,"VIRTUALLY BETTER, INC.",DECATUR,GA,UNITED STATES,4,1660146
M,99.31,M,"Sault Ste Marie, Michigan",Sault Ste Marie,Michigan,USA,ENG,Locality,0,-84.35171786,46.49230845,-84.351719,46.492308,-84.401721,-84.301721,46.44231,46.54231,SAULT SAINTE MARIE,MI,LAKE SUPERIOR STATE UNIVERSITY,SAULT SAINTE MARIE,MI,UNITED STATES,1,70133
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"ACCELEREYES, LLC",ATLANTA,GA,UNITED STATES,1,146389
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"AMERICAN CANCER SOCIETY, INC.",ATLANTA,GA,UNITED STATES,1,232290
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,AMERICAN COLLEGE OF RHEUMATOLOGY,ATLANTA,GA,UNITED STATES,2,50000
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"ATLANTA RESEARCH & EDUCATION FDN, INC.",ATLANTA,GA,UNITED STATES,1,248000
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"AXION BIOSYSTEMS, LLC",ATLANTA,GA,UNITED STATES,2,689069
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"BEHAVIORAL SCIENCE TECHNOLOGIES, LLC",ATLANTA,GA,UNITED STATES,1,149861
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,CLARK ATLANTA UNIVERSITY,ATLANTA,GA,UNITED STATES,5,4320898
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,EMORY UNIVERSITY,ATLANTA,GA,UNITED STATES,685,314557346
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,GEORGIA INSTITUTE OF TECHNOLOGY,ATLANTA,GA,UNITED STATES,86,29264172
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,GEORGIA STATE UNIVERSITY,ATLANTA,GA,UNITED STATES,90,36047026
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,INHIBIKASE THERAPEUTICS,ATLANTA,GA,UNITED STATES,1,787776
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"KDH RESEARCH AND COMMUNICATION, INC.",ATLANTA,GA,UNITED STATES,2,801403
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"LENA BIOSCIENCES, INC.",ATLANTA,GA,UNITED STATES,1,325000
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"METCURE THERAPEUTICS, LLC",ATLANTA,GA,UNITED STATES,1,224999
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,MOREHOUSE SCHOOL OF MEDICINE,ATLANTA,GA,UNITED STATES,29,23433051
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,MOREHOUSE COLLEGE,ATLANTA,GA,UNITED STATES,1,290546
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,NORTHSIDE HOSPITAL ATLANTA,ATLANTA,GA,UNITED STATES,2,1145887
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,SHEPHERD CENTER,ATLANTA,GA,UNITED STATES,1,299031
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,SPELMAN COLLEGE,ATLANTA,GA,UNITED STATES,1,424969
M,100,A,"Atlanta, Georgia",Atlanta,Georgia,USA,ENG,Locality,0,-84.39111,33.748314,-84.39111,33.748314,-84.441111,-84.341111,33.69831,33.79831,ATLANTA,GA,"SYNTERMED, INC,",ATLANTA,GA,UNITED STATES,1,499632
M,100,A,"Highland Heights, Kentucky",Highland Heights,Kentucky,USA,ENG,Locality,0,-84.454137,39.03605,-84.454137,39.03605,-84.504141,-84.404141,38.98605,39.08605,HIGHLAND HEIGHTS,KY,NORTHERN KENTUCKY UNIVERSITY,HIGHLAND HEIGHTS,KY,UNITED STATES,1,397500
M,100,A,"East Lansing, Michigan",East Lansing,Michigan,USA,ENG,Locality,0,-84.483778,42.737503,-84.483778,42.737503,-84.533781,-84.433781,42.6875,42.7875,EAST LANSING,MI,"FREEZEBACK, LLC",EAST LANSING,MI,UNITED STATES,1,225000
M,100,A,"East Lansing, Michigan",East Lansing,Michigan,USA,ENG,Locality,0,-84.483778,42.737503,-84.483778,42.737503,-84.533781,-84.433781,42.6875,42.7875,EAST LANSING,MI,MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,UNITED STATES,154,55062742
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,Lexington,KY,BIOMEDICAL DEVELOPMENT CORPORATION,Lexington,KY,UNITED STATES,1,646204
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,"BLUEGRASS ADVANCED MATERIALS, LLC",LEXINGTON,KY,UNITED STATES,1,303779
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,"COPLEX THERAPEUTICS, LLC",LEXINGTON,KY,UNITED STATES,1,106301
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,"HERA TESTING LABORATORIES, INC.",LEXINGTON,KY,UNITED STATES,1,774736
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,LEXINGTON BIOMEDICAL RESEARCH INSTITUTE,LEXINGTON,KY,UNITED STATES,1,250125
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,Lexington,KY,"MIRX PHARMACEUTICALS, LTD",Lexington,KY,UNITED STATES,1,717790
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,"MOSQUITOMATE, INC.",LEXINGTON,KY,UNITED STATES,2,546988
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,"MURTY PHARMACEUTICALS, INC.",LEXINGTON,KY,UNITED STATES,2,162203
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,Lexington,KY,"NAPROGENIX, INC",Lexington,KY,UNITED STATES,2,741540
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,PARATECHS CORP.,LEXINGTON,KY,UNITED STATES,3,1154749
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,Lexington,KY,"SIGNAL SOLUTIONS, LLC",Lexington,KY,UNITED STATES,1,491450
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,"TWIN STAR TDS, LLC",LEXINGTON,KY,UNITED STATES,1,40000
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,UNITED STATES,256,96050935
M,100,A,"Lexington, Kentucky",Lexington,Kentucky,USA,ENG,Locality,0,-84.500317,38.048593,-84.500317,38.048593,-84.550321,-84.450321,37.99859,38.09859,LEXINGTON,KY,"W-Z BIOTECH, LLC",LEXINGTON,KY,UNITED STATES,1,457588
M,100,A,"Cincinnati, Ohio",Cincinnati,Ohio,USA,ENG,Locality,0,-84.504131,39.107134,-84.504131,39.107134,-84.554131,-84.454131,39.05713,39.15713,CINCINNATI,OH,CINCINNATI CHILDRENS HOSP MED CTR,CINCINNATI,OH,UNITED STATES,267,111850379
M,100,A,"Cincinnati, Ohio",Cincinnati,Ohio,USA,ENG,Locality,0,-84.504131,39.107134,-84.504131,39.107134,-84.554131,-84.454131,39.05713,39.15713,CINCINNATI,OH,"INOVASC, LLC",CINCINNATI,OH,UNITED STATES,1,275529
M,100,A,"Cincinnati, Ohio",Cincinnati,Ohio,USA,ENG,Locality,0,-84.504131,39.107134,-84.504131,39.107134,-84.554131,-84.454131,39.05713,39.15713,CINCINNATI,OH,"OSMIC ENTERPRISES, INC.",CINCINNATI,OH,UNITED STATES,1,530443
M,100,A,"Cincinnati, Ohio",Cincinnati,Ohio,USA,ENG,Locality,0,-84.504131,39.107134,-84.504131,39.107134,-84.554131,-84.454131,39.05713,39.15713,CINCINNATI,OH,"P2D, INC.",CINCINNATI,OH,UNITED STATES,1,744572
M,100,A,"Cincinnati, Ohio",Cincinnati,Ohio,USA,ENG,Locality,0,-84.504131,39.107134,-84.504131,39.107134,-84.554131,-84.454131,39.05713,39.15713,CINCINNATI,OH,UNIVERSITY OF CINCINNATI,CINCINNATI,OH,UNITED STATES,146,62829950
M,100,A,"Smyrna, Georgia",Smyrna,Georgia,USA,ENG,Locality,0,-84.516431,33.884862,-84.516431,33.884862,-84.566431,-84.466431,33.83486,33.93486,SMYRNA,GA,"GEOVAX, INC.",SMYRNA,GA,UNITED STATES,3,1233936
M,100,A,"Smyrna, Georgia",Smyrna,Georgia,USA,ENG,Locality,0,-84.516431,33.884862,-84.516431,33.884862,-84.566431,-84.466431,33.83486,33.93486,SMYRNA,GA,"WI-SENSE, LLC",SMYRNA,GA,UNITED STATES,2,190000
M,100,A,"Marietta, Georgia",Marietta,Georgia,USA,ENG,Locality,0,-84.54588,33.953194,-84.54588,33.953194,-84.595881,-84.495881,33.90319,34.00319,MARIETTA,GA,"INLIGHTA BIOSCIENCES, LLC",MARIETTA,GA,UNITED STATES,1,238587
M,100,A,"Marietta, Georgia",Marietta,Georgia,USA,ENG,Locality,0,-84.54588,33.953194,-84.54588,33.953194,-84.595881,-84.495881,33.90319,34.00319,MARIETTA,GA,"SENA RESEARCH, INC.",MARIETTA,GA,UNITED STATES,1,750567
M,100,A,"Nicholasville, Kentucky",Nicholasville,Kentucky,USA,ENG,Locality,0,-84.57035,37.886793,-84.57035,37.886793,-84.620351,-84.520351,37.83679,37.93679,NICHOLASVILLE,KY,"CYTOINFORMATICS, LLC",NICHOLASVILLE,KY,UNITED STATES,1,609726
M,100,A,"Kennesaw, Georgia",Kennesaw,Georgia,USA,ENG,Locality,0,-84.616758,34.023442,-84.616758,34.023442,-84.666761,-84.566761,33.97344,34.07344,KENNESAW,GA,KENNESAW STATE UNIVERSITY,KENNESAW,GA,UNITED STATES,4,1383881
M,100,A,"Lithia Springs, Georgia",Lithia Springs,Georgia,USA,ENG,SubAdmin,0,-84.66066,33.79369,-84.66066,33.79369,-84.710661,-84.610661,33.74369,33.84369,LITHIA SPRINGS,GA,"MICROBIAL IMAGING, LLC",LITHIA SPRINGS,GA,UNITED STATES,1,225000
M,100,A,"Oxford, Ohio",Oxford,Ohio,USA,ENG,Locality,0,-84.742748,39.510494,-84.742748,39.510494,-84.792751,-84.692751,39.46049,39.56049,OXFORD,OH,MIAMI UNIVERSITY OXFORD,OXFORD,OH,UNITED STATES,6,1591252
T,100,A,"Mt Pleasant, Michigan",Mt Pleasant,Michigan,USA,ENG,Locality,0,-84.768147,43.597233,-84.768147,43.597233,-84.818151,-84.718151,43.54723,43.64723,MOUNT PLEASANT,MI,CENTRAL MICHIGAN UNIVERSITY,MOUNT PLEASANT,MI,UNITED STATES,3,1424073
M,100,A,"Chattanooga, Tennessee",Chattanooga,Tennessee,USA,ENG,Locality,0,-85.309458,35.046441,-85.309458,35.046441,-85.359461,-85.259461,34.99644,35.09644,CHATTANOOGA,TN,UNIVERSITY OF TENNESSEE CHATTANOOGA,CHATTANOOGA,TN,UNITED STATES,1,74042
M,100,A,"Auburn University, Alabama",Auburn University,Alabama,USA,ENG,Locality,0,-85.481879,32.604144,-85.481879,32.604144,-85.531881,-85.431881,32.55414,32.65414,AUBURN UNIVERSITY,AL,AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,10,2762911
M,100,A,"Pewee Valley, Kentucky",Pewee Valley,Kentucky,USA,ENG,Locality,0,-85.489717,38.308724,-85.489717,38.308724,-85.539721,-85.439721,38.25872,38.35872,PEWEE VALLEY,KY,SEQUELA,PEWEE VALLEY,KY,UNITED STATES,1,965044
M,100,A,"Cookeville, Tennessee",Cookeville,Tennessee,USA,ENG,Locality,0,-85.499797,36.161934,-85.499797,36.161934,-85.549801,-85.449801,36.11193,36.21193,COOKEVILLE,TN,TENNESSEE TECHNOLOGICAL UNIVERSITY,COOKEVILLE,TN,UNITED STATES,1,417372
M,100,A,"Kalamazoo, Michigan",Kalamazoo,Michigan,USA,ENG,Locality,0,-85.588508,42.291571,-85.588508,42.291571,-85.638511,-85.538511,42.24157,42.34157,KALAMAZOO,MI,WESTERN MICHIGAN UNIVERSITY,KALAMAZOO,MI,UNITED STATES,1,195121
T,100,A,"Grand Rapids, Michigan",Grand Rapids,Michigan,USA,ENG,Locality,0,-85.671181,42.966411,-85.671181,42.966411,-85.721181,-85.621181,42.91641,43.01641,GRAND RAPIDS,MI,SPECTRUM HEALTH HOSPITALS,GRAND RAPIDS,MI,UNITED STATES,2,1685006
T,100,A,"Grand Rapids, Michigan",Grand Rapids,Michigan,USA,ENG,Locality,0,-85.671181,42.966411,-85.671181,42.966411,-85.721181,-85.621181,42.91641,43.01641,GRAND RAPIDS,MI,"TETRA DISCOVERY PARTNERS, INC.",GRAND RAPIDS,MI,UNITED STATES,3,3047294
T,100,A,"Grand Rapids, Michigan",Grand Rapids,Michigan,USA,ENG,Locality,0,-85.671181,42.966411,-85.671181,42.966411,-85.721181,-85.621181,42.91641,43.01641,GRAND RAPIDS,MI,VAN ANDEL RESEARCH INSTITUTE,GRAND RAPIDS,MI,UNITED STATES,20,8411324
M,100,A,"North Webster, Indiana",North Webster,Indiana,USA,ENG,Locality,0,-85.697888,41.325324,-85.697888,41.325324,-85.747891,-85.647891,41.27532,41.37532,NORTH WEBSTER,IN,"NOVILYTIC, LLC",NORTH WEBSTER,IN,UNITED STATES,1,147170
M,100,A,"Tuskegee Institute, Alabama",Tuskegee Institute,Alabama,USA,ENG,Locality,0,-85.709809,32.427923,-85.709809,32.427923,-85.759811,-85.659811,32.37792,32.47792,TUSKEGEE INSTITUTE,AL,TUSKEGEE UNIVERSITY,TUSKEGEE INSTITUTE,AL,UNITED STATES,5,2490017
M,100,A,"Louisville, Kentucky",Louisville,Kentucky,USA,ENG,Locality,0,-85.766399,38.254862,-85.766399,38.254862,-85.816401,-85.716401,38.20486,38.30486,LOUISVILLE,KY,"BROCKMAN-HASTINGS, LLC",LOUISVILLE,KY,UNITED STATES,1,739654
M,100,A,"Louisville, Kentucky",Louisville,Kentucky,USA,ENG,Locality,0,-85.766399,38.254862,-85.766399,38.254862,-85.816401,-85.716401,38.20486,38.30486,LOUISVILLE,KY,"ENDOPROTECH, INC.",LOUISVILLE,KY,UNITED STATES,2,974537
M,100,A,"Louisville, Kentucky",Louisville,Kentucky,USA,ENG,Locality,0,-85.766399,38.254862,-85.766399,38.254862,-85.816401,-85.716401,38.20486,38.30486,LOUISVILLE,KY,EXSCIEN CORPORATION,LOUISVILLE,KY,UNITED STATES,1,296128
M,100,A,"Louisville, Kentucky",Louisville,Kentucky,USA,ENG,Locality,0,-85.766399,38.254862,-85.766399,38.254862,-85.816401,-85.716401,38.20486,38.30486,LOUISVILLE,KY,"FASCURE THERAPEUTICS, LLC",LOUISVILLE,KY,UNITED STATES,1,225000
M,100,A,"Louisville, Kentucky",Louisville,Kentucky,USA,ENG,Locality,0,-85.766399,38.254862,-85.766399,38.254862,-85.816401,-85.716401,38.20486,38.30486,LOUISVILLE,KY,"NOVERATECH, LLC",LOUISVILLE,KY,UNITED STATES,2,806613
M,100,A,"Louisville, Kentucky",Louisville,Kentucky,USA,ENG,Locality,0,-85.766399,38.254862,-85.766399,38.254862,-85.816401,-85.716401,38.20486,38.30486,LOUISVILLE,KY,"THERAPYX, INC.",LOUISVILLE,KY,UNITED STATES,1,295831
M,100,A,"Louisville, Kentucky",Louisville,Kentucky,USA,ENG,Locality,0,-85.766399,38.254862,-85.766399,38.254862,-85.816401,-85.716401,38.20486,38.30486,LOUISVILLE,KY,UNIVERSITY OF LOUISVILLE,LOUISVILLE,KY,UNITED STATES,128,54644013
M,100,A,"Louisville, Kentucky",Louisville,Kentucky,USA,ENG,Locality,0,-85.766399,38.254862,-85.766399,38.254862,-85.816401,-85.716401,38.20486,38.30486,LOUISVILLE,KY,"US WORLDMEDS, LLC",LOUISVILLE,KY,UNITED STATES,1,813971
T,100,A,"Allendale, Michigan",Allendale,Michigan,USA,ENG,Locality,0,-85.943138,42.972222,-85.943138,42.972222,-85.993141,-85.893141,42.92222,43.02222,ALLENDALE,MI,GRAND VALLEY STATE UNIVERSITY,ALLENDALE,MI,UNITED STATES,1,392863
T,100,A,"Greenville, Indiana",Greenville,Indiana,USA,ENG,Locality,0,-85.983249,38.371201,-85.983249,38.371201,-86.033251,-85.933251,38.3212,38.4212,GREENVILLE,IN,"TECHSHOT, INC.",GREENVILLE,IN,UNITED STATES,1,936396
M,100,A,"Carmel, Indiana",Carmel,Indiana,USA,ENG,Locality,0,-86.12642,39.97839,-86.12642,39.97839,-86.176421,-86.076421,39.92839,40.02839,CARMEL,IN,"PHARMACOPHOTONICS, INC.",CARMEL,IN,UNITED STATES,1,999405
M,100,A,"Carmel, Indiana",Carmel,Indiana,USA,ENG,Locality,0,-86.12642,39.97839,-86.12642,39.97839,-86.176421,-86.076421,39.92839,40.02839,CARMEL,IN,QRKANSWER,CARMEL,IN,UNITED STATES,1,279838
M,100,A,"Indianapolis, Indiana",Indianapolis,Indiana,USA,ENG,Locality,0,-86.149957,39.766914,-86.149957,39.766914,-86.199961,-86.099961,39.71691,39.81691,INDIANAPOLIS,IN,ANAGIN,INDIANAPOLIS,IN,UNITED STATES,2,635068
M,100,A,"Indianapolis, Indiana",Indianapolis,Indiana,USA,ENG,Locality,0,-86.149957,39.766914,-86.149957,39.766914,-86.199961,-86.099961,39.71691,39.81691,INDIANAPOLIS,IN,"ARKLEY BIOTEK, LLC",INDIANAPOLIS,IN,UNITED STATES,1,473134
